"Displacements:0","Displacements:1","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.02944,0.0052169,0.032354,-0.00027648,0.0096232,-0.00079468,0,0,0.0591,-0.025739,0,-0.0041323,0,0,0,0.032373,-0.00029584,0.0096232,-1.3944,0.0139,0.029011,7.7772e-07,0.65,0.25,0
0.030031,0.0052664,0.032329,-0.00029933,0.009609,-0.00078336,0,0,0.059073,-0.025762,0,-0.0040735,0,0,0,0.032348,-0.00031814,0.009609,-1.3747,0.01388,0.029006,7.7647e-07,0.66,0.25,0
0.030621,0.0053133,0.032306,-0.00032087,0.0095954,-0.00077006,0,0,0.059047,-0.025782,0,-0.0040043,0,0,0,0.032324,-0.00033905,0.0095954,-1.3515,0.01386,0.029001,7.7525e-07,0.67,0.25,0
0.031212,0.0053576,0.032283,-0.00034096,0.0095826,-0.00075509,0,0,0.059021,-0.025801,0,-0.0039264,0,0,0,0.0323,-0.00035844,0.0095826,-1.3253,0.013842,0.028996,7.7405e-07,0.68,0.25,0
0.031802,0.0053995,0.032261,-0.00035952,0.0095704,-0.00073869,0,0,0.058995,-0.025818,0,-0.0038412,0,0,0,0.032278,-0.00037626,0.0095704,-1.2967,0.013824,0.02899,7.7287e-07,0.69,0.25,0
0.032391,0.0054391,0.03224,-0.00037654,0.009559,-0.00072112,0,0,0.05897,-0.025832,0,-0.0037498,0,0,0,0.032256,-0.00039249,0.009559,-1.2661,0.013807,0.028983,7.717e-07,0.7,0.25,0
0.032981,0.0054766,0.032219,-0.00039203,0.0095482,-0.00070257,0,0,0.058945,-0.025845,0,-0.0036534,0,0,0,0.032234,-0.00040717,0.0095482,-1.2337,0.013792,0.028976,7.7054e-07,0.71,0.25,0
0.03357,0.0055121,0.032199,-0.00040606,0.009538,-0.0006832,0,0,0.05892,-0.025855,0,-0.0035526,0,0,0,0.032214,-0.00042038,0.009538,-1.1999,0.013777,0.028969,7.6939e-07,0.72,0.25,0
0.034159,0.0055456,0.03218,-0.0004187,0.0095285,-0.00066315,0,0,0.058895,-0.025863,0,-0.0034484,0,0,0,0.032194,-0.0004322,0.0095285,-1.165,0.013763,0.02896,7.6826e-07,0.73,0.25,0
0.034748,0.0055772,0.032162,-0.00043006,0.0095196,-0.00064253,0,0,0.05887,-0.025869,0,-0.0033412,0,0,0,0.032175,-0.00044273,0.0095196,-1.1291,0.013751,0.028952,7.6715e-07,0.74,0.25,0
0.035337,0.005607,0.032145,-0.00044024,0.0095113,-0.00062143,0,0,0.058846,-0.025874,0,-0.0032315,0,0,0,0.032156,-0.0004521,0.0095113,-1.0923,0.013738,0.028943,7.6607e-07,0.75,0.25,0
0.035925,0.0056351,0.032128,-0.00044934,0.0095035,-0.00059991,0,0,0.058823,-0.025877,0,-0.0031195,0,0,0,0.032139,-0.0004604,0.0095035,-1.0547,0.013727,0.028934,7.6503e-07,0.76,0.25,0
0.036513,0.0056616,0.032112,-0.00045748,0.0094963,-0.00057802,0,0,0.0588,-0.02588,0,-0.0030057,0,0,0,0.032122,-0.00046774,0.0094963,-1.0165,0.013717,0.028925,7.6402e-07,0.77,0.25,0
0.037101,0.0056864,0.032097,-0.00046475,0.0094896,-0.00055579,0,0,0.058778,-0.025881,0,-0.0028901,0,0,0,0.032106,-0.00047425,0.0094896,-0.97767,0.013707,0.028916,7.6305e-07,0.78,0.25,0
0.037689,0.0057098,0.032082,-0.00047126,0.0094833,-0.00053325,0,0,0.058758,-0.025882,0,-0.0027729,0,0,0,0.032091,-0.00048,0.0094833,-0.93827,0.013698,0.028907,7.6212e-07,0.79,0.25,0
0.038276,0.0057317,0.032069,-0.00047708,0.0094776,-0.00051041,0,0,0.058738,-0.025882,0,-0.0026541,0,0,0,0.032077,-0.0004851,0.0094776,-0.89831,0.01369,0.028899,7.6124e-07,0.8,0.25,0
0.038864,0.0057521,0.032056,-0.00048231,0.0094722,-0.00048727,0,0,0.058719,-0.025882,0,-0.0025338,0,0,0,0.032064,-0.00048962,0.0094722,-0.85781,0.013682,0.028891,7.6041e-07,0.81,0.25,0
0.039451,0.0057712,0.032045,-0.00048702,0.0094673,-0.00046385,0,0,0.058701,-0.025881,0,-0.002412,0,0,0,0.032051,-0.00049364,0.0094673,-0.81678,0.013675,0.028883,7.5964e-07,0.82,0.25,0
0.040038,0.005789,0.032034,-0.00049126,0.0094628,-0.00044015,0,0,0.058685,-0.025881,0,-0.0022888,0,0,0,0.03204,-0.00049722,0.0094628,-0.77521,0.013668,0.028875,7.5891e-07,0.83,0.25,0
0.040624,0.0058055,0.032024,-0.00049509,0.0094586,-0.00041616,0,0,0.05867,-0.02588,0,-0.002164,0,0,0,0.032029,-0.00050042,0.0094586,-0.73312,0.013662,0.028869,7.5823e-07,0.84,0.25,0
0.041211,0.0058209,0.032015,-0.00049855,0.0094548,-0.00039188,0,0,0.058656,-0.025879,0,-0.0020378,0,0,0,0.032019,-0.00050329,0.0094548,-0.69049,0.013657,0.028862,7.5761e-07,0.85,0.25,0
0.041798,0.005835,0.032006,-0.0005017,0.0094514,-0.00036733,0,0,0.058643,-0.025878,0,-0.0019101,0,0,0,0.03201,-0.00050586,0.0094514,-0.64735,0.013652,0.028856,7.5703e-07,0.86,0.25,0
0.042384,0.005848,0.031999,-0.00050455,0.0094482,-0.00034249,0,0,0.058631,-0.025877,0,-0.001781,0,0,0,0.032002,-0.00050817,0.0094482,-0.60368,0.013647,0.028851,7.5651e-07,0.87,0.25,0
0.04297,0.0058598,0.031992,-0.00050714,0.0094453,-0.00031738,0,0,0.05862,-0.025876,0,-0.0016504,0,0,0,0.031995,-0.00051025,0.0094453,-0.55951,0.013643,0.028846,7.5603e-07,0.88,0.25,0
0.043556,0.0058706,0.031985,-0.00050947,0.0094428,-0.00029201,0,0,0.058611,-0.025876,0,-0.0015185,0,0,0,0.031988,-0.00051211,0.0094428,-0.51485,0.01364,0.028841,7.556e-07,0.89,0.25,0
0.044142,0.0058804,0.03198,-0.00051158,0.0094404,-0.00026638,0,0,0.058602,-0.025875,0,-0.0013852,0,0,0,0.031982,-0.00051378,0.0094404,-0.46972,0.013636,0.028837,7.5521e-07,0.9,0.25,0
0.044728,0.0058891,0.031975,-0.00051347,0.0094384,-0.0002405,0,0,0.058595,-0.025875,0,-0.0012506,0,0,0,0.031977,-0.00051526,0.0094384,-0.42414,0.013633,0.028834,7.5487e-07,0.91,0.25,0
0.045314,0.0058968,0.03197,-0.00051515,0.0094366,-0.0002144,0,0,0.058588,-0.025874,0,-0.0011149,0,0,0,0.031972,-0.00051658,0.0094366,-0.37814,0.013631,0.028831,7.5457e-07,0.92,0.25,0
0.0459,0.0059036,0.031967,-0.00051663,0.009435,-0.00018809,0,0,0.058582,-0.025874,0,-0.00097807,0,0,0,0.031968,-0.00051773,0.009435,-0.33177,0.013628,0.028828,7.5431e-07,0.93,0.25,0
0.046486,0.0059095,0.031963,-0.00051791,0.0094336,-0.00016159,0,0,0.058577,-0.025874,0,-0.00084027,0,0,0,0.031964,-0.00051872,0.0094336,-0.28504,0.013626,0.028825,7.5408e-07,0.94,0.25,0
0.047072,0.0059144,0.031961,-0.00051898,0.0094325,-0.00013492,0,0,0.058573,-0.025874,0,-0.00070159,0,0,0,0.031961,-0.00051956,0.0094325,-0.23801,0.013625,0.028824,7.539e-07,0.95,0.25,0
0.047657,0.0059184,0.031959,-0.00051987,0.0094316,-0.00010811,0,0,0.05857,-0.025874,0,-0.00056218,0,0,0,0.031959,-0.00052024,0.0094316,-0.19073,0.013623,0.028822,7.5375e-07,0.96,0.25,0
0.048243,0.0059214,0.031957,-0.00052055,0.0094309,-8.1187e-05,0,0,0.058568,-0.025874,0,-0.00042217,0,0,0,0.031957,-0.00052077,0.0094309,-0.14323,0.013622,0.028821,7.5363e-07,0.97,0.25,0
0.048829,0.0059236,0.031956,-0.00052104,0.0094304,-5.4174e-05,0,0,0.058566,-0.025874,0,-0.00028171,0,0,0,0.031956,-0.00052114,0.0094304,-0.095579,0.013622,0.02882,7.5355e-07,0.98,0.25,0
0.049414,0.005925,0.031955,-0.00052134,0.0094301,-2.4994e-05,0,0,0.058565,-0.025874,0,-0.00012997,0,0,0,0.031955,-0.00052137,0.0094301,-0.044097,0.013621,0.028819,7.535e-07,0.99,0.25,0
0.049707,0.0059254,0.031955,-0.00052143,0.00943,-9.3391e-06,0,0,0.058564,-0.025874,0,-4.8563e-05,0,0,0,0.031955,-0.00052145,0.00943,-0.016477,0.013621,0.028819,7.5348e-07,1,0.25,0
0.00026389,0.00011849,0.035481,0.014805,0.015086,0.0045435,0,0,0.053027,-0.00073004,0,0.023626,0,0,0,0.036438,0.013848,0.015086,11.868,0.021791,0.021999,5.4082e-07,0,0.26,0
0.00053027,0.00023209,0.03553,0.014458,0.014996,0.0044849,0,0,0.053387,-0.0013996,0,0.023321,0,0,0,0.036449,0.013539,0.014996,11.54,0.021662,0.022218,5.5509e-07,0.01,0.26,0
0.0010677,0.00044953,0.035715,0.013864,0.014874,0.0043221,0,0,0.054188,-0.0026252,0,0.022475,0,0,0,0.036544,0.013036,0.014874,10.804,0.021485,0.022646,5.8335e-07,0.02,0.26,0
0.001614,0.00064732,0.035977,0.013424,0.01482,0.0041083,0,0,0.055007,-0.0036295,0,0.021363,0,0,0,0.036706,0.012695,0.01482,10.019,0.021407,0.023022,6.0887e-07,0.03,0.26,0
0.0021679,0.00082462,0.0362,0.013094,0.014788,0.0038691,0,0,0.055671,-0.0044047,0,0.020119,0,0,0,0.036835,0.01246,0.014788,9.265,0.021361,0.023298,6.2783e-07,0.04,0.26,0
0.0027275,0.00097925,0.03633,0.01288,0.014763,0.0035541,0,0,0.056075,-0.004896,0,0.018482,0,0,0,0.036861,0.012349,0.014763,8.4334,0.021325,0.023399,6.3476e-07,0.05,0.26,0
0.0032894,0.0011054,0.036707,0.012851,0.014868,0.0032448,0,0,0.055548,-0.0050991,0,0.016473,0,0,0,0.037146,0.012413,0.014868,7.6098,0.021476,0.023602,6.634e-07,0.06,0.26,0
0.0038424,0.0012053,0.036791,0.012417,0.014762,0.0027708,0,0,0.051124,-0.0051541,0,0.012866,0,0,0,0.037127,0.01208,0.014762,6.3467,0.021323,0.023826,6.953e-07,0.07,0.26,0
0.0043177,0.0012948,0.036219,0.01139,0.014283,0.0021414,0,0,0.041191,-0.0049732,0,0.0079588,0,0,0,0.036431,0.011178,0.014283,4.7997,0.020631,0.023864,6.8289e-07,0.08,0.26,0
0.004666,0.0013839,0.036312,0.010672,0.014095,0.0019174,0,0,0.032177,-0.0047708,0,0.0053726,0,0,0,0.036463,0.010521,0.014095,4.2169,0.02036,0.024358,6.9631e-07,0.09,0.26,0
0.0049591,0.0014737,0.036842,0.010113,0.014087,0.0019082,0,0,0.029582,-0.0051653,0,0.0049613,0,0,0,0.03698,0.009976,0.014087,4.0729,0.020347,0.025203,7.4954e-07,0.1,0.26,0
0.0052576,0.0015612,0.037006,0.0093761,0.013915,0.0017222,0,0,0.030019,-0.0059001,0,0.0044777,0,0,0,0.037115,0.0092674,0.013915,3.5604,0.020099,0.02584,7.9038e-07,0.11,0.26,0
0.0055595,0.0016432,0.03703,0.008737,0.01373,0.0014814,0,0,0.03029,-0.0064911,0,0.0038515,0,0,0,0.037109,0.0086583,0.01373,2.9941,0.019832,0.026285,8.1672e-07,0.12,0.26,0
0.0058634,0.0017191,0.036981,0.008184,0.013549,0.0012588,0,0,0.030461,-0.006975,0,0.0032728,0,0,0,0.037037,0.0081281,0.013549,2.5017,0.019571,0.026616,8.3439e-07,0.13,0.26,0
0.0061687,0.001789,0.036903,0.007657,0.013368,0.0010627,0,0,0.030595,-0.0074242,0,0.0027629,0,0,0,0.036942,0.0076176,0.013368,2.0811,0.019309,0.026914,8.4914e-07,0.14,0.26,0
0.0064753,0.0018535,0.036826,0.0071449,0.013191,0.00088244,0,0,0.030725,-0.0078603,0,0.0022943,0,0,0,0.036853,0.007118,0.013191,1.704,0.019054,0.027212,8.6353e-07,0.15,0.26,0
0.0067832,0.0019131,0.036755,0.006649,0.013021,0.00071026,0,0,0.030854,-0.0082839,0,0.0018467,0,0,0,0.036772,0.0066316,0.013021,1.3531,0.018808,0.027509,8.7764e-07,0.16,0.26,0
0.0070924,0.0019679,0.036684,0.0061702,0.012856,0.00054383,0,0,0.030976,-0.0086921,0,0.001414,0,0,0,0.036695,0.0061599,0.012856,1.0228,0.01857,0.027799,8.9104e-07,0.17,0.26,0
0.0074028,0.0020181,0.036611,0.00571,0.012696,0.00038363,0,0,0.031089,-0.0090823,0,0.00099743,0,0,0,0.036616,0.0057047,0.012696,0.71308,0.018339,0.028077,9.034e-07,0.18,0.26,0
0.0077142,0.002064,0.036533,0.0052688,0.012541,0.00023129,0,0,0.03119,-0.0094533,0,0.00060134,0,0,0,0.036535,0.0052666,0.012541,0.4255,0.018114,0.028341,9.1451e-07,0.19,0.26,0
0.0080266,0.0021059,0.036449,0.0048457,0.012389,8.8641e-05,0,0,0.031279,-0.0098057,0,0.00023047,0,0,0,0.03645,0.004845,0.012389,0.16214,0.017895,0.02859,9.2433e-07,0.2,0.26,0
0.0083398,0.002144,0.036361,0.0044383,0.01224,-4.2911e-05,0,0,0.031357,-0.010142,0,-0.00011157,0,0,0,0.036361,0.0044379,0.01224,-0.075794,0.01768,0.028826,9.3296e-07,0.21,0.26,0
0.0086537,0.0021787,0.036267,0.0040435,0.012093,-0.00016274,0,0,0.031426,-0.010465,0,-0.00042313,0,0,0,0.036269,0.0040423,0.012093,-0.28831,0.017468,0.02905,9.4057e-07,0.22,0.26,0
0.0089683,0.0022102,0.036171,0.0036578,0.011949,-0.0002711,0,0,0.031489,-0.010778,0,-0.00070485,0,0,0,0.036174,0.0036552,0.011949,-0.4768,0.017259,0.029267,9.4738e-07,0.23,0.26,0
0.0092835,0.0022389,0.036073,0.0032777,0.011805,-0.00036903,0,0,0.031548,-0.011086,0,-0.00095948,0,0,0,0.036077,0.0032733,0.011805,-0.64384,0.017052,0.029479,9.5359e-07,0.24,0.26,0
0.0095993,0.0022649,0.035974,0.0029005,0.011662,-0.00045824,0,0,0.031605,-0.01139,0,-0.0011914,0,0,0,0.035981,0.0028939,0.011662,-0.79294,0.016846,0.02969,9.5938e-07,0.25,0.26,0
0.0099156,0.0022886,0.035875,0.002524,0.01152,-0.00054076,0,0,0.031662,-0.011694,0,-0.001406,0,0,0,0.035884,0.002515,0.01152,-0.92803,0.01664,0.029902,9.6487e-07,0.26,0.26,0
0.010232,0.0023101,0.035776,0.0021469,0.011377,-0.00061861,0,0,0.031719,-0.011999,0,-0.0016084,0,0,0,0.035788,0.0021353,0.011377,-1.0529,0.016433,0.030115,9.7011e-07,0.27,0.26,0
0.01055,0.0023295,0.035677,0.0017687,0.011234,-0.00069343,0,0,0.031777,-0.012305,0,-0.0018029,0,0,0,0.035692,0.0017543,0.011234,-1.1704,0.016227,0.03033,9.7513e-07,0.28,0.26,0
0.010868,0.0023472,0.035579,0.0013888,0.01109,-0.00076624,0,0,0.031835,-0.012612,0,-0.0019922,0,0,0,0.035596,0.0013714,0.01109,-1.2826,0.016019,0.030548,9.7993e-07,0.29,0.26,0
0.011187,0.0023631,0.035481,0.0010065,0.010946,-0.00083725,0,0,0.031895,-0.012922,0,-0.0021768,0,0,0,0.035501,0.00098596,0.010946,-1.3898,0.015811,0.030769,9.8457e-07,0.3,0.26,0
0.011506,0.0023774,0.035385,0.00061978,0.010801,-0.00090592,0,0,0.031958,-0.013236,0,-0.0023554,0,0,0,0.035409,0.00059602,0.010801,-1.4911,0.015602,0.030997,9.8922e-07,0.31,0.26,0
0.011826,0.0023905,0.035294,0.00022497,0.010656,-0.00097125,0,0,0.03203,-0.01356,0,-0.0025252,0,0,0,0.035321,0.00019794,0.010656,-1.5846,0.015392,0.031236,9.9422e-07,0.32,0.26,0
0.012147,0.0024023,0.035214,-0.00018395,0.010509,-0.0010323,0,0,0.032117,-0.013901,0,-0.002684,0,0,0,0.035244,-0.00021414,0.010509,-1.6685,0.01518,0.031497,1.0002e-06,0.33,0.26,0
0.012468,0.0024134,0.035153,-0.00061473,0.010361,-0.0010893,0,0,0.032229,-0.014269,0,-0.0028321,0,0,0,0.035186,-0.00064795,0.010361,-1.7422,0.014966,0.031793,1.008e-06,0.34,0.26,0
0.012791,0.0024238,0.035119,-0.0010755,0.010213,-0.0011449,0,0,0.032377,-0.014675,0,-0.0029767,0,0,0,0.035155,-0.0011117,0.010213,-1.8095,0.014752,0.032137,1.0185e-06,0.35,0.26,0
0.013116,0.0024338,0.035108,-0.0015738,0.01006,-0.001206,0,0,0.032562,-0.015124,0,-0.0031357,0,0,0,0.035148,-0.0016135,0.01006,-1.8806,0.014532,0.032535,1.0318e-06,0.36,0.26,0
0.013442,0.0024436,0.035085,-0.0020926,0.0098977,-0.0012742,0,0,0.032743,-0.015587,0,-0.003313,0,0,0,0.035129,-0.0021363,0.0098977,-1.9603,0.014297,0.03294,1.0441e-06,0.37,0.26,0
0.013771,0.0024541,0.034995,-0.0025539,0.0097323,-0.001305,0,0,0.032841,-0.015972,0,-0.0033929,0,0,0,0.035041,-0.0025994,0.0097323,-1.9877,0.014058,0.033237,1.0485e-06,0.38,0.26,0
0.014099,0.0024683,0.034865,-0.00293,0.0095805,-0.0011636,0,0,0.03287,-0.016264,0,-0.0030253,0,0,0,0.034903,-0.0029678,0.0095805,-1.7632,0.013839,0.033413,1.046e-06,0.39,0.26,0
0.014428,0.0024928,0.034505,-0.0029772,0.0094584,-0.00065467,0,0,0.036207,-0.01746,0,-0.0013256,0,0,0,0.034534,-0.0030057,0.0094584,-0.91862,0.013662,0.033135,1.0154e-06,0.4,0.26,0
0.014821,0.0025503,0.034536,-0.0019147,0.0097864,-0.0001344,0,0,0.046243,-0.020593,0,0.00044885,0,0,0,0.034562,-0.0019406,0.0097864,-0.038029,0.014136,0.032319,1.0058e-06,0.41,0.26,0
0.015353,0.0026705,0.035219,-0.00011663,0.010531,2.8534e-06,0,0,0.057172,-0.023906,0,0.0005945,0,0,0,0.035236,-0.00013291,0.010531,0.12917,0.015211,0.031447,1.0296e-06,0.42,0.26,0
0.01597,0.0028358,0.035299,0.00075343,0.010816,-1.1468e-05,0,0,0.06227,-0.025541,0,0.00011647,0,0,0,0.035304,0.00074885,0.010816,0.014382,0.015623,0.030783,9.9347e-07,0.43,0.26,0
0.016602,0.0029975,0.034963,0.00052922,0.010648,-0.00014727,0,0,0.063221,-0.026308,0,-0.00076582,0,0,0,0.034966,0.00052698,0.010648,-0.24251,0.01538,0.030658,9.5467e-07,0.44,0.26,0
0.017235,0.0031418,0.034804,0.00015896,0.010489,-0.00032162,0,0,0.06322,-0.026858,0,-0.0016724,0,0,0,0.034808,0.00015505,0.010489,-0.53275,0.015151,0.030815,9.5287e-07,0.45,0.26,0
0.017866,0.0032772,0.034579,-5.2415e-05,0.010358,-0.00037494,0,0,0.062975,-0.027067,0,-0.0019497,0,0,0,0.034584,-5.7536e-05,0.010358,-0.62172,0.014962,0.030785,9.4082e-07,0.46,0.26,0
0.018494,0.003407,0.034322,-0.00015358,0.010251,-0.00039192,0,0,0.062586,-0.027051,0,-0.002038,0,0,0,0.034328,-0.00015908,0.010251,-0.65262,0.014806,0.030638,9.2295e-07,0.47,0.26,0
0.019118,0.0035324,0.034069,-0.00018453,0.010165,-0.0004054,0,0,0.06215,-0.02691,0,-0.0021081,0,0,0,0.034075,-0.00019023,0.010165,-0.67916,0.014683,0.030439,9.0362e-07,0.48,0.26,0
0.019737,0.0036534,0.033837,-0.00017652,0.010098,-0.00042631,0,0,0.061721,-0.026714,0,-0.0022168,0,0,0,0.033843,-0.00018259,0.010098,-0.71898,0.014586,0.030226,8.851e-07,0.49,0.26,0
0.020352,0.00377,0.033631,-0.00015073,0.010044,-0.00045631,0,0,0.061327,-0.026507,0,-0.0023728,0,0,0,0.033638,-0.00015746,0.010044,-0.7746,0.014508,0.030024,8.6845e-07,0.5,0.26,0
0.020964,0.0038818,0.033454,-0.00012045,0.01,-0.00049343,0,0,0.06098,-0.026313,0,-0.0025659,0,0,0,0.033462,-0.00012813,0.01,-0.84255,0.014445,0.029844,8.5407e-07,0.51,0.26,0
0.021572,0.0039886,0.033303,-9.3389e-05,0.0099629,-0.00053466,0,0,0.060684,-0.026146,0,-0.0027803,0,0,0,0.033312,-0.00010227,0.0099629,-0.9176,0.014391,0.02969,8.4197e-07,0.52,0.26,0
0.022178,0.0040904,0.033176,-7.3571e-05,0.0099307,-0.00057707,0,0,0.060437,-0.026011,0,-0.0030008,0,0,0,0.033186,-8.382e-05,0.0099307,-0.99455,0.014344,0.029563,8.3197e-07,0.53,0.26,0
0.022781,0.004187,0.033069,-6.26e-05,0.0099019,-0.00061821,0,0,0.060234,-0.025908,0,-0.0032147,0,0,0,0.033081,-7.4306e-05,0.0099019,-1.069,0.014303,0.029462,8.2383e-07,0.54,0.26,0
0.023382,0.0042786,0.032979,-6.0601e-05,0.0098756,-0.00065625,0,0,0.06007,-0.025834,0,-0.0034125,0,0,0,0.032993,-7.3758e-05,0.0098756,-1.1378,0.014265,0.029383,8.1725e-07,0.55,0.26,0
0.023982,0.0043653,0.032904,-6.6822e-05,0.0098512,-0.00068992,0,0,0.059937,-0.025787,0,-0.0035876,0,0,0,0.032919,-8.1346e-05,0.0098512,-1.1985,0.014229,0.029324,8.1196e-07,0.56,0.26,0
0.024581,0.0044472,0.03284,-8.0052e-05,0.009828,-0.00071848,0,0,0.059831,-0.025761,0,-0.0037361,0,0,0,0.032856,-9.5793e-05,0.009828,-1.25,0.014196,0.029279,8.0771e-07,0.57,0.26,0
0.025179,0.0045246,0.032785,-9.8887e-05,0.0098059,-0.00074157,0,0,0.059746,-0.025752,0,-0.0038562,0,0,0,0.032802,-0.00011565,0.0098059,-1.2914,0.014164,0.029248,8.0427e-07,0.58,0.26,0
0.025776,0.0045976,0.032738,-0.00012192,0.0097847,-0.00075916,0,0,0.059678,-0.025757,0,-0.0039476,0,0,0,0.032755,-0.00013949,0.0097847,-1.323,0.014133,0.029225,8.0146e-07,0.59,0.26,0
0.026372,0.0046667,0.032696,-0.00014782,0.0097643,-0.00077145,0,0,0.059621,-0.025772,0,-0.0040115,0,0,0,0.032714,-0.00016597,0.0097643,-1.345,0.014104,0.029209,7.991e-07,0.6,0.26,0
0.026968,0.0047318,0.032658,-0.00017545,0.0097447,-0.00077878,0,0,0.059574,-0.025792,0,-0.0040497,0,0,0,0.032676,-0.00019394,0.0097447,-1.3582,0.014076,0.029198,7.9708e-07,0.61,0.26,0
0.027564,0.0047934,0.032623,-0.00020381,0.0097258,-0.0007816,0,0,0.059533,-0.025817,0,-0.0040643,0,0,0,0.032642,-0.00022243,0.0097258,-1.3634,0.014048,0.02919,7.953e-07,0.62,0.26,0
0.028159,0.0048516,0.032591,-0.00023212,0.0097076,-0.00078042,0,0,0.059497,-0.025843,0,-0.0040582,0,0,0,0.03261,-0.00025068,0.0097076,-1.3614,0.014022,0.029184,7.9367e-07,0.63,0.26,0
0.028754,0.0049067,0.032561,-0.00025976,0.0096903,-0.00077572,0,0,0.059463,-0.02587,0,-0.0040337,0,0,0,0.032579,-0.0002781,0.0096903,-1.3534,0.013997,0.029179,7.9214e-07,0.64,0.26,0
0.029348,0.0049588,0.032532,-0.00028627,0.0096736,-0.000768,0,0,0.059431,-0.025896,0,-0.0039936,0,0,0,0.03255,-0.00030425,0.0096736,-1.34,0.013973,0.029174,7.9067e-07,0.65,0.26,0
0.029942,0.005008,0.032504,-0.00031133,0.0096577,-0.00075772,0,0,0.0594,-0.02592,0,-0.0039401,0,0,0,0.032521,-0.00032883,0.0096577,-1.3222,0.01395,0.029169,7.8924e-07,0.66,0.26,0
0.030536,0.0050546,0.032477,-0.00033473,0.0096426,-0.00074529,0,0,0.059369,-0.025941,0,-0.0038755,0,0,0,0.032494,-0.00035167,0.0096426,-1.3007,0.013928,0.029162,7.8782e-07,0.67,0.26,0
0.03113,0.0050987,0.032451,-0.00035638,0.0096283,-0.00073109,0,0,0.059338,-0.02596,0,-0.0038017,0,0,0,0.032467,-0.00037268,0.0096283,-1.2761,0.013908,0.029155,7.8641e-07,0.68,0.26,0
0.031723,0.0051405,0.032425,-0.00037622,0.0096148,-0.00071542,0,0,0.059308,-0.025977,0,-0.0037202,0,0,0,0.032441,-0.00039184,0.0096148,-1.249,0.013888,0.029148,7.85e-07,0.69,0.26,0
0.032316,0.00518,0.032401,-0.00039429,0.0096019,-0.00069856,0,0,0.059277,-0.02599,0,-0.0036325,0,0,0,0.032416,-0.00040918,0.0096019,-1.2198,0.013869,0.029139,7.836e-07,0.7,0.26,0
0.032909,0.0052174,0.032377,-0.00041065,0.0095899,-0.00068073,0,0,0.059246,-0.026001,0,-0.0035398,0,0,0,0.032391,-0.00042479,0.0095899,-1.189,0.013852,0.02913,7.8221e-07,0.71,0.26,0
0.033501,0.0052528,0.032354,-0.00042539,0.0095785,-0.00066211,0,0,0.059216,-0.02601,0,-0.003443,0,0,0,0.032367,-0.00043877,0.0095785,-1.1568,0.013836,0.02912,7.8083e-07,0.72,0.26,0
0.034093,0.0052862,0.032331,-0.00043862,0.0095678,-0.00064284,0,0,0.059185,-0.026017,0,-0.0033428,0,0,0,0.032344,-0.00045124,0.0095678,-1.1235,0.01382,0.029109,7.7948e-07,0.73,0.26,0
0.034685,0.0053177,0.03231,-0.00045048,0.0095579,-0.00062305,0,0,0.059156,-0.026022,0,-0.0032398,0,0,0,0.032322,-0.00046234,0.0095579,-1.0892,0.013806,0.029098,7.7816e-07,0.74,0.26,0
0.035276,0.0053475,0.032289,-0.00046108,0.0095485,-0.0006028,0,0,0.059126,-0.026025,0,-0.0031346,0,0,0,0.032301,-0.00047219,0.0095485,-1.0542,0.013792,0.029087,7.7687e-07,0.75,0.26,0
0.035867,0.0053756,0.03227,-0.00047056,0.0095398,-0.00058216,0,0,0.059098,-0.026027,0,-0.0030273,0,0,0,0.03228,-0.00048092,0.0095398,-1.0184,0.01378,0.029076,7.7563e-07,0.76,0.26,0
0.036458,0.005402,0.032251,-0.00047903,0.0095317,-0.00056118,0,0,0.059071,-0.026028,0,-0.0029181,0,0,0,0.032261,-0.00048867,0.0095317,-0.98207,0.013768,0.029065,7.7443e-07,0.77,0.26,0
0.037049,0.0054269,0.032234,-0.00048662,0.0095241,-0.00053988,0,0,0.059045,-0.026028,0,-0.0028074,0,0,0,0.032243,-0.00049554,0.0095241,-0.94511,0.013757,0.029054,7.7328e-07,0.78,0.26,0
0.037639,0.0054502,0.032217,-0.00049343,0.0095171,-0.00051827,0,0,0.05902,-0.026027,0,-0.002695,0,0,0,0.032225,-0.00050165,0.0095171,-0.90758,0.013747,0.029044,7.7219e-07,0.79,0.26,0
0.038229,0.0054721,0.032201,-0.00049955,0.0095105,-0.00049637,0,0,0.058996,-0.026026,0,-0.0025811,0,0,0,0.032209,-0.0005071,0.0095105,-0.8695,0.013737,0.029034,7.7116e-07,0.8,0.26,0
0.038819,0.0054926,0.032187,-0.00050507,0.0095045,-0.00047417,0,0,0.058974,-0.026025,0,-0.0024657,0,0,0,0.032194,-0.00051196,0.0095045,-0.83086,0.013729,0.029024,7.7018e-07,0.81,0.26,0
